height,weight,label
187,61,thin
117,64,fat
114,58,fat
120,65,fat
199,58,thin
209,55,thin
210,58,thin
152,56,normal
203,59,thin
129,60,fat
179,65,normal
130,63,fat
184,57,thin
113,63,fat
158,63,fat
181,60,thin
156,65,fat
169,65,normal
114,55,fat
120,59,fat
160,65,fat
151,55,normal
118,62,fat
165,60,normal
172,62,normal
189,58,thin
134,56,fat
158,62,normal
136,63,fat
218,63,thin
197,55,thin
198,55,thin
216,56,thin
111,56,fat
155,56,normal
158,63,fat
198,55,thin
133,55,fat
166,61,normal
149,63,fat
143,60,fat
151,59,fat
121,59,fat
122,60,fat
207,62,thin
179,58,thin
173,64,normal
216,56,thin
180,65,normal
182,62,normal
196,56,thin
158,58,normal
218,64,thin
196,62,thin
219,58,thin
156,61,fat
156,59,normal
123,59,fat
184,55,thin
140,55,fat
197,63,thin
175,55,thin
176,55,thin
210,64,thin
159,57,normal
118,60,fat
161,55,normal
166,65,normal
177,58,normal
133,60,fat
214,55,thin
131,63,fat
159,59,normal
135,63,fat
198,63,thin
120,58,fat
167,60,normal
215,65,thin
189,63,thin
214,60,thin
215,62,thin
120,61,fat
138,64,fat
113,55,fat
147,60,fat
155,60,normal
124,64,fat
116,58,fat
160,60,normal
139,61,fat
201,62,thin
125,59,fat
132,57,fat
171,63,normal
120,57,fat
189,60,thin
205,63,thin
201,61,thin
193,59,thin
150,57,fat
197,55,thin
167,63,normal
115,60,fat
153,61,fat
200,57,thin
218,57,thin
214,61,thin
189,58,thin
155,59,normal
173,60,normal
154,65,fat
165,64,normal
188,63,thin
186,61,thin
172,57,normal
125,60,fat
210,63,thin
194,63,thin
131,63,fat
180,61,normal
110,57,fat
111,60,fat
142,59,fat
118,63,fat
199,62,thin
120,55,fat
118,58,fat
145,58,fat
164,55,normal
180,64,normal
128,59,fat
135,61,fat
141,55,fat
116,61,fat
158,57,normal
165,63,normal
194,56,thin
189,63,thin
188,61,thin
184,60,thin
141,63,fat
211,59,thin
194,57,thin
168,55,normal
206,60,thin
173,55,thin
155,64,fat
218,60,thin
183,64,normal
177,55,thin
153,64,fat
148,63,fat
165,64,normal
139,56,fat
194,60,thin
125,57,fat
113,58,fat
165,64,normal
194,59,thin
183,64,normal
166,61,normal
120,60,fat
126,64,fat
114,55,fat
131,61,fat
154,64,fat
126,65,fat
183,64,normal
207,59,thin
204,60,thin
189,57,thin
213,64,thin
146,65,fat
111,63,fat
174,56,thin
110,65,fat
125,63,fat
164,65,normal
128,58,fat
182,60,thin
199,63,thin
190,60,thin
120,59,fat
205,58,thin
198,59,thin
187,58,thin
210,61,thin
184,61,thin
131,64,fat
169,57,normal
135,63,fat
147,58,fat
209,64,thin
142,56,fat
156,62,fat
181,56,thin
218,64,thin
187,61,thin
157,61,normal
145,60,fat
220,57,thin
122,60,fat
217,61,thin
196,63,thin
110,56,fat
205,56,thin
211,64,thin
182,65,normal
125,62,fat
184,55,thin
174,59,normal
211,59,thin
128,57,fat
129,60,fat
164,63,normal
213,60,thin
139,59,fat
152,64,fat
157,59,normal
220,56,thin
150,63,fat
202,55,thin
182,61,thin
181,58,thin
170,60,normal
186,63,thin
147,62,fat
173,65,normal
208,57,thin
129,61,fat
220,55,thin
183,57,thin
114,59,fat
187,60,thin
121,55,fat
206,63,thin
118,58,fat
218,62,thin
159,62,normal
157,58,normal
169,64,normal
214,64,thin
146,65,fat
133,61,fat
207,60,thin
180,58,thin
152,58,fat
134,64,fat
130,57,fat
110,58,fat
175,55,thin
180,64,normal
111,65,fat
214,57,thin
142,60,fat
204,57,thin
148,56,fat
126,64,fat
135,65,fat
216,63,thin
192,58,thin
187,63,thin
193,62,thin
202,55,thin
157,62,fat
177,64,normal
110,59,fat
138,62,fat
186,65,normal
125,59,fat
195,62,thin
181,62,normal
154,56,normal
152,59,fat
172,59,normal
203,65,thin
136,62,fat
152,63,fat
209,63,thin
147,55,fat
177,65,normal
122,56,fat
133,55,fat
140,58,fat
152,55,normal
197,62,thin
210,63,thin
165,63,normal
217,61,thin
126,56,fat
192,57,thin
203,59,thin
186,59,thin
120,58,fat
149,55,normal
193,64,thin
112,60,fat
215,58,thin
206,61,thin
191,59,thin
146,57,fat
132,60,fat
127,63,fat
167,58,normal
182,61,thin
171,55,normal
206,57,thin
166,57,normal
136,55,fat
173,57,normal
155,61,fat
212,56,thin
167,60,normal
123,61,fat
164,57,normal
191,59,thin
115,61,fat
191,64,thin
189,58,thin
206,62,thin
119,62,fat
160,55,normal
122,65,fat
149,61,fat
186,61,thin
162,56,normal
164,58,normal
136,65,fat
205,61,thin
190,63,thin
198,65,thin
157,57,normal
122,65,fat
117,58,fat
192,57,thin
170,65,normal
201,57,thin
214,59,thin
184,60,thin
129,65,fat
174,62,normal
194,64,thin
216,63,thin
159,60,normal
136,64,fat
172,55,normal
185,64,normal
199,59,thin
184,60,thin
186,60,thin
208,59,thin
214,64,thin
193,61,thin
160,55,normal
123,61,fat
145,56,fat
150,64,fat
137,59,fat
190,63,thin
126,64,fat
218,55,thin
172,59,normal
120,63,fat
132,56,fat
161,60,normal
121,65,fat
162,61,normal
150,61,fat
140,60,fat
137,64,fat
186,55,thin
192,58,thin
140,63,fat
194,55,thin
213,61,thin
131,64,fat
197,63,thin
175,57,normal
143,63,fat
160,59,normal
160,58,normal
193,61,thin
137,65,fat
189,62,thin
171,56,normal
145,55,fat
162,62,normal
210,56,thin
119,57,fat
160,63,normal
212,60,thin
209,64,thin
111,63,fat
206,63,thin
160,64,normal
136,64,fat
173,58,normal
206,65,thin
112,63,fat
112,55,fat
145,59,fat
169,62,normal
176,60,normal
132,62,fat
123,64,fat
152,55,normal
152,61,fat
218,65,thin
135,55,fat
153,65,fat
114,57,fat
141,58,fat
218,55,thin
207,64,thin
217,61,thin
198,60,thin
145,59,fat
116,55,fat
185,63,thin
156,60,normal
119,60,fat
165,57,normal
153,62,fat
138,61,fat
111,59,fat
151,60,fat
176,60,normal
171,59,normal
159,62,normal
152,56,normal
207,61,thin
113,59,fat
205,64,thin
124,57,fat
174,65,normal
126,59,fat
212,55,thin
133,55,fat
220,62,thin
210,56,thin
164,59,normal
131,62,fat
182,60,thin
117,61,fat
147,61,fat
172,55,normal
200,55,thin
197,62,thin
181,64,normal
130,61,fat
189,64,thin
216,64,thin
196,64,thin
164,56,normal
122,58,fat
138,56,fat
166,58,normal
215,62,thin
170,56,normal
142,61,fat
197,61,thin
135,60,fat
181,65,normal
122,56,fat
162,60,normal
176,65,normal
208,57,thin
166,65,normal
161,56,normal
148,63,fat
151,62,fat
169,57,normal
185,55,thin
170,58,normal
184,61,thin
215,59,thin
150,65,fat
203,65,thin
153,62,fat
126,59,fat
112,60,fat
145,56,fat
218,58,thin
175,62,normal
216,61,thin
181,60,thin
168,60,normal
163,63,normal
193,63,thin
157,63,fat
128,59,fat
143,57,fat
145,65,fat
133,56,fat
133,57,fat
213,63,thin
113,59,fat
111,58,fat
205,57,thin
210,63,thin
188,60,thin
143,63,fat
144,61,fat
111,62,fat
112,56,fat
163,55,normal
183,60,thin
144,61,fat
181,60,thin
155,57,normal
143,65,fat
111,58,fat
154,55,normal
162,57,normal
179,59,thin
155,60,normal
171,62,normal
195,57,thin
115,63,fat
194,62,thin
180,56,thin
124,59,fat
172,58,normal
218,59,thin
218,65,thin
143,59,fat
119,60,fat
140,65,fat
195,56,thin
158,65,fat
133,60,fat
117,57,fat
193,60,thin
179,56,thin
159,64,fat
124,59,fat
168,57,normal
188,55,thin
140,60,fat
192,63,thin
219,63,thin
141,60,fat
188,59,thin
142,62,fat
132,65,fat
146,56,fat
206,62,thin
181,61,normal
164,65,normal
162,55,normal
207,55,thin
200,63,thin
184,63,normal
197,55,thin
186,55,thin
151,56,normal
190,62,thin
195,60,thin
163,60,normal
157,55,normal
185,57,thin
139,63,fat
130,60,fat
164,59,normal
155,64,fat
159,60,normal
151,62,fat
154,55,normal
129,59,fat
129,62,fat
217,58,thin
183,60,thin
204,56,thin
192,58,thin
213,64,thin
191,62,thin
122,57,fat
192,58,thin
153,62,fat
116,55,fat
135,58,fat
219,65,thin
220,59,thin
150,65,fat
182,58,thin
212,60,thin
205,59,thin
133,63,fat
176,55,thin
123,58,fat
119,56,fat
134,60,fat
211,60,thin
183,65,normal
146,57,fat
116,59,fat
197,58,thin
140,63,fat
161,55,normal
192,56,thin
174,61,normal
163,62,normal
148,61,fat
215,62,thin
129,56,fat
145,61,fat
119,65,fat
131,61,fat
183,62,normal
160,63,normal
200,55,thin
141,63,fat
151,61,fat
197,55,thin
162,63,normal
150,55,normal
187,63,thin
128,57,fat
206,59,thin
163,59,normal
110,65,fat
132,58,fat
188,61,thin
198,62,thin
134,59,fat
204,59,thin
110,58,fat
149,58,fat
220,55,thin
210,61,thin
135,58,fat
128,63,fat
204,57,thin
125,59,fat
110,58,fat
210,64,thin
146,65,fat
219,55,thin
196,56,thin
177,55,thin
169,64,normal
153,56,normal
170,60,normal
188,58,thin
120,65,fat
209,58,thin
173,61,normal
174,60,normal
166,62,normal
174,64,normal
209,57,thin
173,60,normal
159,55,normal
159,62,normal
206,65,thin
172,56,normal
217,61,thin
213,65,thin
133,62,fat
144,60,fat
170,59,normal
153,57,normal
174,62,normal
154,61,fat
144,65,fat
147,57,fat
131,57,fat
160,57,normal
205,64,thin
195,57,thin
217,64,thin
148,62,fat
209,65,thin
183,58,thin
181,60,thin
185,57,thin
193,56,thin
204,60,thin
166,59,normal
158,60,normal
132,57,fat
169,60,normal
218,55,thin
195,65,thin
125,55,fat
216,63,thin
186,58,thin
117,65,fat
169,62,normal
135,60,fat
172,55,normal
193,64,thin
133,57,fat
219,58,thin
157,56,normal
146,60,fat
206,59,thin
131,62,fat
158,56,normal
133,59,fat
129,63,fat
184,56,thin
213,64,thin
157,58,normal
191,58,thin
189,63,thin
203,65,thin
191,60,thin
206,65,thin
120,57,fat
135,61,fat
213,63,thin
181,55,thin
121,60,fat
204,61,thin
216,62,thin
208,56,thin
168,59,normal
175,63,normal
142,61,fat
177,64,normal
175,64,normal
119,65,fat
141,59,fat
138,58,fat
129,55,fat
193,58,thin
175,61,normal
183,61,thin
134,58,fat
115,60,fat
163,56,normal
141,56,fat
148,65,fat
120,57,fat
153,55,normal
121,64,fat
141,65,fat
214,64,thin
180,62,normal
216,65,thin
147,63,fat
187,64,thin
158,57,normal
183,65,normal
178,58,thin
219,63,thin
177,58,normal
212,60,thin
192,65,thin
155,57,normal
205,63,thin
172,65,normal
191,65,thin
216,57,thin
152,60,fat
201,58,thin
218,57,thin
182,62,normal
147,61,fat
129,61,fat
215,65,thin
132,57,fat
112,57,fat
190,56,thin
166,56,normal
167,59,normal
182,64,normal
187,60,thin
156,64,fat
197,64,thin
196,62,thin
132,62,fat
164,57,normal
113,57,fat
131,61,fat
118,58,fat
122,64,fat
132,63,fat
168,60,normal
152,55,normal
191,55,thin
115,65,fat
117,61,fat
174,63,normal
207,55,thin
170,61,normal
160,63,normal
216,58,thin
208,64,thin
199,57,thin
203,64,thin
133,61,fat
149,60,fat
143,57,fat
192,56,thin
207,58,thin
217,63,thin
138,58,fat
124,63,fat
129,61,fat
116,57,fat
161,63,normal
116,60,fat
112,64,fat
218,63,thin
138,56,fat
117,63,fat
147,60,fat
169,57,normal
115,62,fat
149,63,fat
110,63,fat
203,62,thin
121,61,fat
194,62,thin
216,64,thin
198,58,thin
129,60,fat
128,61,fat
183,61,thin
165,60,normal
211,56,thin
116,59,fat
160,59,normal
118,59,fat
172,60,normal
207,61,thin
218,65,thin
149,59,fat
123,63,fat
174,62,normal
187,58,thin
131,59,fat
159,63,normal
180,64,normal
152,60,fat
142,59,fat
205,55,thin
127,61,fat
145,55,fat
158,63,fat
183,59,thin
127,64,fat
163,55,normal
176,55,thin
211,63,thin
188,58,thin
208,65,thin
170,62,normal
161,60,normal
201,55,thin
162,57,normal
163,65,normal
194,64,thin
216,60,thin
204,61,thin
126,64,fat
173,58,normal
130,65,fat
123,57,fat
204,64,thin
188,56,thin
210,55,thin
122,65,fat
219,55,thin
117,55,fat
166,60,normal
180,60,normal
219,55,thin
162,65,normal
140,59,fat
151,57,normal
131,62,fat
161,64,normal
193,57,thin
165,63,normal
166,59,normal
207,59,thin
158,64,fat
138,55,fat
127,61,fat
146,64,fat
122,58,fat
165,65,normal
117,64,fat
123,62,fat
165,65,normal
149,60,fat
115,62,fat
124,58,fat
132,56,fat
197,56,thin
118,57,fat
128,65,fat
116,57,fat
201,65,thin
194,61,thin
209,55,thin
170,58,normal
185,58,thin
153,57,normal
216,59,thin
208,57,thin
191,63,thin
174,56,thin
126,58,fat
115,63,fat
181,59,thin
136,61,fat
135,64,fat
220,57,thin
208,64,thin
177,59,normal
137,64,fat
187,64,thin
189,57,thin
138,56,fat
122,64,fat
191,55,thin
148,57,fat
220,58,thin
111,63,fat
190,62,thin
176,58,normal
164,58,normal
181,59,thin
197,64,thin
158,62,normal
141,64,fat
127,61,fat
130,65,fat
120,60,fat
114,64,fat
206,60,thin
178,57,thin
133,64,fat
125,65,fat
131,59,fat
132,58,fat
212,55,thin
215,56,thin
113,59,fat
192,56,thin
210,56,thin
210,58,thin
200,59,thin
117,55,fat
199,60,thin
150,62,fat
140,56,fat
211,57,thin
219,56,thin
127,55,fat
138,62,fat
177,60,normal
184,57,thin
170,65,normal
137,60,fat
195,57,thin
169,57,normal
211,65,thin
155,56,normal
161,62,normal
114,58,fat
165,63,normal
186,58,thin
170,63,normal
137,56,fat
116,62,fat
174,56,thin
210,61,thin
156,56,normal
164,61,normal
218,59,thin
160,61,normal
185,55,thin
194,60,thin
201,56,thin
168,64,normal
170,62,normal
220,63,thin
201,58,thin
190,55,thin
179,60,normal
126,60,fat
162,55,normal
142,64,fat
127,62,fat
182,55,thin
216,65,thin
125,60,fat
177,60,normal
194,57,thin
117,62,fat
166,59,normal
147,60,fat
183,62,normal
171,56,normal
170,58,normal
191,56,thin
155,60,normal
201,56,thin
206,56,thin
135,56,fat
121,63,fat
170,61,normal
167,62,normal
112,65,fat
147,63,fat
142,55,fat
204,56,thin
195,57,thin
131,58,fat
112,55,fat
113,64,fat
126,64,fat
183,62,normal
179,59,thin
167,65,normal
219,61,thin
111,64,fat
178,65,normal
130,62,fat
140,64,fat
132,65,fat
171,64,normal
147,59,fat
121,61,fat
198,55,thin
114,59,fat
209,61,thin
135,59,fat
183,62,normal
189,61,thin
142,55,fat
186,61,thin
147,65,fat
148,60,fat
207,63,thin
148,57,fat
141,61,fat
220,57,thin
193,59,thin
168,55,normal
134,63,fat
210,65,thin
215,62,thin
153,56,normal
196,58,thin
188,61,thin
132,62,fat
110,59,fat
193,59,thin
170,56,normal
199,59,thin
123,59,fat
205,58,thin
184,61,thin
182,60,thin
114,64,fat
136,61,fat
166,56,normal
157,58,normal
209,57,thin
211,56,thin
155,62,fat
117,64,fat
209,65,thin
194,56,thin
206,64,thin
116,59,fat
135,63,fat
128,61,fat
141,65,fat
154,60,fat
110,60,fat
156,55,normal
167,57,normal
141,65,fat
211,59,thin
217,57,thin
166,62,normal
149,61,fat
194,55,thin
150,60,fat
206,64,thin
120,58,fat
146,65,fat
128,63,fat
155,55,normal
211,65,thin
152,61,fat
176,61,normal
182,61,thin
198,55,thin
132,55,fat
197,60,thin
204,62,thin
168,55,normal
208,63,thin
114,65,fat
136,65,fat
118,56,fat
183,56,thin
134,56,fat
170,55,normal
214,59,thin
149,64,fat
180,61,normal
200,55,thin
205,63,thin
155,61,fat
116,65,fat
158,60,normal
172,61,normal
190,56,thin
171,61,normal
122,62,fat
140,55,fat
197,56,thin
170,59,normal
176,62,normal
157,63,fat
160,56,normal
199,55,thin
154,64,fat
177,64,normal
198,64,thin
132,62,fat
130,63,fat
161,57,normal
183,55,thin
119,61,fat
132,61,fat
185,60,thin
120,57,fat
215,59,thin
146,55,fat
132,62,fat
165,59,normal
217,57,thin
122,58,fat
112,55,fat
155,61,fat
177,65,normal
111,59,fat
123,65,fat
195,56,thin
178,64,normal
125,55,fat
141,63,fat
153,59,fat
134,62,fat
189,64,thin
135,63,fat
192,58,thin
169,61,normal
192,65,thin
142,58,fat
188,62,thin
220,65,thin
179,65,normal
119,57,fat
140,58,fat
181,58,thin
203,56,thin
141,64,fat
219,61,thin
131,61,fat
212,57,thin
208,55,thin
110,61,fat
128,63,fat
191,64,thin
208,60,thin
156,57,normal
150,60,fat
213,59,thin
215,58,thin
201,55,thin
154,65,fat
151,65,fat
115,59,fat
200,60,thin
215,65,thin
160,64,normal
211,57,thin
193,65,thin
199,63,thin
110,56,fat
194,58,thin
187,58,thin
147,62,fat
200,65,thin
206,64,thin
179,65,normal
151,64,fat
196,59,thin
136,62,fat
210,65,thin
183,58,thin
130,61,fat
214,61,thin
136,55,fat
136,63,fat
150,62,fat
135,65,fat
218,65,thin
179,64,normal
188,59,thin
191,61,thin
165,55,normal
182,57,thin
219,58,thin
129,60,fat
168,65,normal
118,62,fat
111,56,fat
141,62,fat
190,56,thin
184,55,thin
191,58,thin
123,58,fat
185,65,normal
114,58,fat
132,62,fat
202,56,thin
179,57,thin
205,64,thin
114,62,fat
164,62,normal
153,61,fat
115,63,fat
186,60,thin
177,57,thin
172,65,normal
137,57,fat
130,60,fat
189,55,thin
129,60,fat
114,65,fat
182,63,normal
114,60,fat
160,65,fat
169,60,normal
180,55,thin
111,61,fat
136,57,fat
157,61,normal
177,57,thin
182,56,thin
142,65,fat
125,60,fat
200,60,thin
195,59,thin
207,62,thin
178,64,normal
130,58,fat
178,63,normal
124,60,fat
170,58,normal
192,57,thin
162,65,normal
193,63,thin
187,63,thin
197,56,thin
128,57,fat
155,56,normal
117,55,fat
158,58,normal
147,57,fat
177,64,normal
209,59,thin
163,63,normal
180,58,thin
204,61,thin
188,64,thin
214,55,thin
216,64,thin
161,61,normal
153,61,fat
210,59,thin
161,56,normal
112,64,fat
170,58,normal
170,57,normal
189,64,thin
170,63,normal
165,59,normal
114,55,fat
187,61,thin
116,64,fat
169,58,normal
135,55,fat
209,64,thin
170,56,normal
159,59,normal
111,57,fat
172,64,normal
145,55,fat
156,61,fat
153,58,normal
216,63,thin
199,62,thin
137,58,fat
116,58,fat
188,60,thin
162,57,normal
126,57,fat
169,60,normal
111,62,fat
217,60,thin
204,60,thin
134,56,fat
139,57,fat
120,57,fat
219,61,thin
126,60,fat
219,59,thin
205,63,thin
216,58,thin
164,60,normal
175,65,normal
158,57,normal
145,64,fat
150,62,fat
118,58,fat
193,59,thin
111,58,fat
158,58,normal
200,61,thin
130,56,fat
160,63,normal
136,63,fat
196,64,thin
139,62,fat
208,62,thin
138,55,fat
171,55,normal
202,64,thin
175,57,normal
211,55,thin
164,61,normal
131,61,fat
136,65,fat
196,64,thin
149,63,fat
143,61,fat
129,55,fat
181,65,normal
203,61,thin
122,59,fat
150,62,fat
183,63,normal
203,64,thin
140,60,fat
113,65,fat
144,59,fat
161,56,normal
151,64,fat
193,60,thin
110,65,fat
146,65,fat
171,55,normal
217,64,thin
218,61,thin
183,56,thin
116,59,fat
154,55,normal
141,65,fat
118,55,fat
166,63,normal
113,58,fat
217,62,thin
200,59,thin
170,58,normal
219,63,thin
140,55,fat
211,61,thin
195,55,thin
205,64,thin
141,61,fat
112,63,fat
170,65,normal
131,60,fat
198,64,thin
196,59,thin
157,64,fat
118,63,fat
165,58,normal
111,57,fat
151,63,fat
115,64,fat
207,63,thin
157,58,normal
128,65,fat
123,55,fat
113,65,fat
219,58,thin
117,56,fat
155,57,normal
183,65,normal
176,55,thin
114,59,fat
125,55,fat
214,65,thin
215,57,thin
162,58,normal
215,57,thin
134,57,fat
187,63,thin
216,63,thin
189,65,thin
219,65,thin
203,63,thin
185,64,normal
156,64,fat
170,60,normal
118,58,fat
133,58,fat
170,57,normal
116,57,fat
162,65,normal
163,59,normal
179,55,thin
204,65,thin
134,58,fat
183,62,normal
150,61,fat
192,59,thin
131,63,fat
196,59,thin
219,59,thin
128,65,fat
166,55,normal
125,65,fat
158,65,fat
159,62,normal
201,58,thin
140,63,fat
111,55,fat
123,58,fat
121,57,fat
162,64,normal
202,64,thin
206,57,thin
215,56,thin
177,63,normal
162,60,normal
121,59,fat
202,57,thin
213,57,thin
182,63,normal
119,65,fat
205,65,thin
144,65,fat
141,60,fat
164,56,normal
145,64,fat
121,59,fat
154,62,fat
156,60,normal
164,55,normal
145,59,fat
174,63,normal
123,60,fat
139,65,fat
122,63,fat
208,62,thin
185,63,thin
194,62,thin
198,58,thin
124,61,fat
167,60,normal
203,60,thin
174,55,thin
111,59,fat
185,56,thin
186,59,thin
199,64,thin
180,64,normal
124,57,fat
127,65,fat
167,57,normal
126,65,fat
182,59,thin
137,61,fat
124,59,fat
211,65,thin
201,60,thin
173,59,normal
147,61,fat
135,58,fat
151,56,normal
166,62,normal
140,58,fat
203,63,thin
155,60,normal
155,55,normal
201,56,thin
143,57,fat
208,64,thin
175,61,normal
161,62,normal
125,59,fat
201,55,thin
167,65,normal
210,58,thin
129,65,fat
190,60,thin
150,57,fat
150,58,fat
170,59,normal
126,59,fat
147,63,fat
185,58,thin
113,58,fat
140,56,fat
129,58,fat
131,62,fat
145,58,fat
200,65,thin
111,56,fat
192,60,thin
176,61,normal
188,63,thin
162,60,normal
189,59,thin
166,61,normal
146,59,fat
215,56,thin
200,59,thin
190,57,thin
114,61,fat
199,62,thin
187,57,thin
124,61,fat
146,58,fat
203,64,thin
135,55,fat
219,64,thin
176,64,normal
213,63,thin
114,63,fat
179,56,thin
186,61,thin
111,60,fat
164,63,normal
149,59,fat
163,62,normal
115,57,fat
218,64,thin
217,63,thin
184,57,thin
147,58,fat
189,63,thin
152,60,fat
206,57,thin
184,65,normal
202,59,thin
195,58,thin
112,62,fat
115,62,fat
167,57,normal
149,58,fat
167,59,normal
134,59,fat
175,58,normal
124,55,fat
186,60,thin
213,64,thin
183,57,thin
200,56,thin
127,63,fat
203,62,thin
165,63,normal
134,61,fat
205,63,thin
203,55,thin
186,61,thin
199,55,thin
212,65,thin
180,55,thin
139,63,fat
217,58,thin
191,58,thin
180,63,normal
204,60,thin
202,58,thin
116,62,fat
116,56,fat
157,58,normal
161,63,normal
189,55,thin
218,57,thin
144,63,fat
166,59,normal
187,65,normal
117,58,fat
195,61,thin
114,56,fat
171,60,normal
202,61,thin
206,63,thin
209,56,thin
117,57,fat
203,61,thin
197,55,thin
181,61,normal
143,64,fat
124,57,fat
119,65,fat
176,59,normal
142,59,fat
115,65,fat
217,64,thin
154,55,normal
148,56,fat
154,56,normal
148,62,fat
175,57,normal
181,59,thin
148,56,fat
140,58,fat
138,59,fat
162,61,normal
179,60,normal
187,58,thin
145,59,fat
111,61,fat
210,59,thin
198,58,thin
193,64,thin
205,61,thin
204,56,thin
220,63,thin
167,65,normal
200,64,thin
139,58,fat
214,57,thin
190,58,thin
187,62,thin
217,56,thin
203,62,thin
153,59,fat
216,62,thin
122,57,fat
168,61,normal
122,64,fat
214,63,thin
141,61,fat
145,60,fat
189,61,thin
194,57,thin
213,62,thin
204,60,thin
113,58,fat
168,65,normal
137,65,fat
121,61,fat
117,64,fat
115,56,fat
122,60,fat
117,64,fat
145,65,fat
185,64,normal
189,64,thin
196,59,thin
160,60,normal
114,64,fat
191,55,thin
190,55,thin
178,62,normal
119,57,fat
194,59,thin
138,58,fat
130,65,fat
195,57,thin
149,63,fat
214,56,thin
217,61,thin
110,65,fat
137,58,fat
146,65,fat
154,60,fat
218,55,thin
197,62,thin
190,56,thin
191,62,thin
145,64,fat
215,57,thin
207,57,thin
113,63,fat
175,56,thin
192,65,thin
128,56,fat
199,58,thin
200,55,thin
127,55,fat
156,56,normal
167,65,normal
157,64,fat
200,62,thin
207,57,thin
216,65,thin
205,65,thin
162,62,normal
205,55,thin
143,64,fat
181,58,thin
166,59,normal
204,63,thin
136,60,fat
160,58,normal
139,64,fat
137,63,fat
170,61,normal
141,58,fat
206,59,thin
164,61,normal
203,59,thin
202,65,thin
110,65,fat
176,65,normal
123,58,fat
168,55,normal
208,61,thin
150,62,fat
185,65,normal
201,63,thin
111,63,fat
175,55,thin
